"time","outputs[1]","outputs[2]"
0,25,20
0.02,25,20.199314260785
0.04,25,20.39806509579887
0.06,25,20.59644772272054
0.08,25,20.79441326347967
0.1,25,20.9917688248363
0.12,25,21.18863708928586
0.14,25,21.38501805682841
0.16,25,21.58085174445614
0.18,25,21.77615028144868
0.2,25,21.97092567574038
0.22,25,22.16517037999182
0.24,25,22.35887401377136
0.26,25,22.55204787510985
0.28,25,22.74469196400725
0.3,25,22.93680628046354
0.32,25,23.12839082447874
0.34,25,23.31946555277716
0.36,25,23.51004660073335
0.38,25,23.70010576020962
0.4,25,23.88964303120599
0.4116703313758208,25,24.00000005463011
0.4116703313758208,25,24.00000005463011
0.42,25,24.07857211393923
0.44,25,24.26644378707368
0.46,25,24.45397092383234
0.48,25,24.64115352421533
0.5,25,24.8279408324795
0.52,25,25.01414195840579
0.54,25,25.19988740783657
0.5600000000000001,25,25.38517718077185
0.58,25,25.56998206958161
0.6,25,25.75426699184396
0.62,25,25.93806310277523
0.6267517548338661,25,26.00000005462999
0.6267517548338661,25,26.00000005462999
0.6267519369338626,25,25.99999994537001
0.6267519369338626,25,25.99999994537001
0.64,25,25.99206364912885
0.66,25,25.98013446001835
0.68,25,25.9682211250414
0.7000000000000001,25,25.95632364419799
0.72,25,25.94444201748814
0.74,25,25.93257624491184
0.76,25,25.92072793981902
0.78,25,25.90891994478659
0.8,25,25.89713286659065
0.8200000000000001,25,25.88536670523132
0.84,25,25.87362146070848
0.86,25,25.86189713302218
0.88,25,25.85019372217238
0.9,25,25.83851122815918
0.92,25,25.82684965098247
0.9400000000000001,25,25.8152089906423
0.96,25,25.80359920483392
0.98,25,25.79201258941384
1,25,25.78044820271145
1.02,25,25.76890604472669
1.04,25,25.75738611545961
1.06,25,25.7458884149101
1.08,25,25.73441294307827
1.1,25,25.72295969996406
1.12,25,25.71152868556754
1.14,25,25.70011989988859
1.16,25,25.68873334292732
1.18,25,25.67736901468373
1.2,25,25.66602691515772
1.22,25,25.65470704434938
1.24,25,25.64340940225867
1.26,25,25.63213361932475
1.28,25,25.6208769313792
1.3,25,25.609642245082
1.32,25,25.59842956043309
1.34,25,25.58723887743258
1.36,25,25.57607019608042
1.38,25,25.56492351637655
1.4,25,25.55379883832103
1.42,25,25.54269616191385
1.44,25,25.53161548715502
1.46,25,25.52055681404454
1.48,25,25.50952014258235
1.5,25,25.49850547276856
1.52,25,25.48751280460306
1.54,25,25.4765421380859
1.56,25,25.4655934732171
1.58,25,25.45466680999664
1.6,25,25.44376214842447
1.62,25,25.4328794885007
1.64,25,25.42201883022523
1.66,25,25.4111801735981
1.68,25,25.40036351861932
1.7,25,25.38956886528888
1.72,25,25.37879621360679
1.74,25,25.36804556357305
1.76,25,25.3573169151876
1.78,25,25.34661026845049
1.8,25,25.33592562336173
1.82,25,25.32526297992132
1.84,25,25.31462233812925
1.86,25,25.30398266493859
1.88,25,25.29334044128717
1.9,25,25.28271886673588
1.92,25,25.27211794128471
1.94,25,25.26153766493371
1.96,25,25.2509780376829
1.98,25,25.24043905953221
2,25,25.22992073048164
2.0000000004,25,25.22992073027149
2.0000000004,25.00000000166667,25.22992073027149
2.02,25.08333333333334,25.2194836036951
2.04,25.16666666666667,25.20912022721774
2.06,25.25,25.19877709572847
2.08,25.33333333333334,25.18844768140025
2.1,25.41666666666667,25.178131984233
2.12,25.5,25.16783000422669
2.14,25.58333333333334,25.15754174138141
2.16,25.66666666666667,25.14726719569711
2.18,25.75,25.13700636717374
2.2,25.83333333333334,25.12675925581141
2.22,25.91666666666667,25.11652586161006
2.24,26,25.1063069142171
2.26,26.08333333333334,25.09612669617439
2.26273646318726,26.09473526328025,25.09473520865026
2.26273646318726,26.09473526328025,25.09473520865026
2.262736484494013,26.09473535205839,25.09473540668853
2.262736484494013,26.09473535205839,25.09473540668853
2.28,26.16666666666667,25.25475086600602
2.3,26.25,25.43943550824588
2.32,26.33333333333334,25.62369210986532
2.34,26.41666666666667,25.80761119753305
2.36,26.5,25.99119277124913
2.38,26.58333333333334,26.17419368620745
2.4,26.66666666666667,26.35673154575926
2.42,26.75,26.53882311585778
2.44,26.83333333333334,26.72046839650295
2.46,26.91666666666667,26.90158934504535
2.48,27,27.08223050908265
2.5,27.08333333333334,27.26239306139416
2.52,27.16666666666667,27.44207622828804
2.54,27.25,27.62126063181489
2.56,27.33333333333334,27.79996090857099
2.58,27.41666666666667,27.97817705855635
2.6,27.5,28.15590908177097
2.62,27.58333333333334,28.33315697821479
2.64,27.66666666666667,28.50992074788792
2.66,27.75,28.68623119944198
2.673773043786759,27.80738768244483,28.80738773707498
2.673773043786759,27.80738768244483,28.80738773707498
2.673773065433562,27.80738777263984,28.80738771800975
2.673773065433562,27.80738777263984,28.80738771800975
2.68,27.83333333333334,28.80190874922471
2.7,27.91666666666667,28.78436581428252
2.72,28,28.7668557858733
2.74,28.08333333333334,28.74936906969469
2.76,28.16666666666667,28.73190566574669
2.78,28.25,28.7144655740293
2.8,28.33333333333334,28.69707930347761
2.82,28.41666666666667,28.67972504977894
2.84,28.5,28.66240161082806
2.86,28.58333333333334,28.64510898662502
2.88,28.66666666666667,28.62784717716977
2.9,28.75,28.61061618246242
2.92,28.83333333333334,28.59341600250286
2.94,28.91666666666667,28.57625238063383
2.96,29,28.55912900872062
2.98,29.08333333333334,28.5420384945196
3,29.16666666666667,28.52498083803096
3.02,29.25,28.50795603925451
3.04,29.33333333333334,28.49096409819032
3.06,29.41666666666667,28.47400501483838
3.071437189832162,29.46432162430068,28.46432156967035
3.071437189832162,29.46432162430068,28.46432156967035
3.071437213250431,29.4643217218768,28.46432177650701
3.071437213250431,29.4643217218768,28.46432177650701
3.08,29.5,28.53981859255157
3.1,29.58333333333334,28.71562145133367
3.12,29.66666666666667,28.89099532784905
3.14,29.75,29.06604999824884
3.16,29.83333333333334,29.2407208602537
3.18,29.91666666666667,29.41487263427427
3.2,30,29.58860185047047
3.22,30.08333333333334,29.76190850884223
3.24,30.16666666666667,29.93473367361696
3.26,30.25,30.10709840126219
3.28,30.33333333333334,30.27900935013275
3.3,30.41666666666667,30.45045844927193
3.32,30.5,30.6214382417736
3.34,30.58333333333334,30.79195846295892
3.36,30.66666666666667,30.96201911282799
3.38,30.75,31.13162019138082
3.4,30.83333333333334,31.30076169861729
3.42,30.91666666666667,31.46944808126102
3.44,31,31.63772190948566
3.46,31.08333333333334,31.80554324068584
3.48,31.16666666666667,31.97291207486148
3.5,31.25,32.13982841201266
3.52,31.33333333333334,32.30629225213937
3.526529278388185,31.36053865995078,32.3605387145808
3.526529278388185,31.36053865995078,32.3605387145808
3.526529298611344,31.36053874421393,32.3605386895839
3.526529298611344,31.36053874421393,32.3605386895839
3.54,31.41666666666667,32.34391911532794
3.56,31.5,32.31936525887602
3.58,31.58333333333334,32.2948817409993
3.6,31.66666666666667,32.27043072000873
3.62,31.75,32.24601219590437
3.64,31.83333333333334,32.22162616868621
3.66,31.91666666666667,32.19727263835421
3.68,32,32.17295160490835
3.7,32.08333333333334,32.1486630683487
3.72,32.16666666666667,32.12440702867525
3.74,32.25,32.10020531158068
3.76,32.33333333333334,32.07607183686883
3.78,32.41666666666667,32.05198116020199
3.8,32.5,32.02793328158015
3.82,32.58333333333334,32.0039282010033
3.84,32.66666666666667,31.97996591847146
3.86,32.75,31.95604643398457
3.88,32.83333333333334,31.93216974754273
3.898444993314583,32.9101874721441,31.91018741751412
3.898444993314583,32.9101874721441,31.91018741751412
3.898445019353226,32.91018758063845,31.91018763526847
3.898445019353226,32.91018758063845,31.91018763526847
3.9,32.91666666666667,31.92318486677118
3.92,33,32.08998169181882
3.94,33.08333333333334,32.25644717354965
3.96,33.16666666666667,32.42246820700683
3.98,33.25,32.58808252925172
4,33.33333333333334,32.75322998650222
4.02,33.41666666666667,32.91794638988432
4.04,33.5,33.08223173939808
4.06,33.58333333333334,33.24607424523867
4.08,33.66666666666667,33.40947273362286
4.1,33.75,33.57243434518068
4.12,33.83333333333334,33.73495907991213
4.14,33.91666666666667,33.89704693781721
4.16,34,34.05869791889592
4.18,34.08333333333334,34.21992337314873
4.2,34.16666666666667,34.38074931435352
4.22,34.25,34.5411449171159
4.24,34.33333333333334,34.70111018143587
4.26,34.41666666666667,34.86064510731342
4.28,34.5,35.01974969474861
4.3,34.58333333333334,35.17842394374134
4.32,34.66666666666667,35.3366678542917
4.34,34.75,35.49448142639966
4.36,34.83333333333334,35.65186466006526
4.38,34.91666666666667,35.80881755528839
4.4,35,35.96534011206916
4.409512591636305,35.03963579848461,36.03963585311465
4.409512591636305,35.03963579848461,36.03963585311465
4.409512610570125,35.03963587737552,36.03963582274548
4.409512610570125,35.03963587737552,36.03963582274548
4.42,35.08333333333334,36.02284182151249
4.44,35.16666666666667,35.99094749096997
4.46,35.25,35.95914376575644
4.48,35.33333333333334,35.92738228394205
4.5,35.41666666666667,35.89566304552687
4.52,35.5,35.8639860505109
4.54,35.58333333333334,35.83235129889414
4.56,35.66666666666667,35.80075879067658
4.58,35.75,35.76920852585823
4.600000000000001,35.83333333333334,35.73773302062824
4.62,35.91666666666667,35.70633639100305
4.64,36,35.67499548008686
4.66,36.08333333333334,35.64371028787963
4.68,36.16666666666667,35.6124808143814
4.7,36.25,35.58130705959218
4.72,36.33333333333334,35.55018902351196
4.74,36.41666666666667,35.51912670614075
4.757922400376348,36.49134333490145,35.49134328027117
4.757922400376348,36.49134333490145,35.49134328027117
4.757922429814905,36.49134345756211,35.49134351219215
4.757922429814905,36.49134345756211,35.49134351219215
4.76,36.5,35.5077000141423
4.78,36.58333333333334,35.66475662126749
4.8,36.66666666666667,35.82148473480117
4.82,36.75,35.97787976092371
4.84,36.83333333333334,36.13384889634472
4.86,36.91666666666667,36.28944424181401
4.88,37,36.44460243494268
4.9,37.08333333333334,36.59935461502334
4.92,37.16666666666667,36.75370494190474
4.94,37.25,36.90765341558682
4.96,37.33333333333334,37.06118145249889
4.98,37.41666666666667,37.21430196589915
5,37.5,37.3670156459998
5.02,37.58333333333334,37.51932249280094
5.04,37.66666666666667,37.6712225063024
5.06,37.75,37.82271568650435
5.08,37.83333333333334,37.97380880472701
5.100000000000001,37.91666666666667,38.12454155367527
5.12,38,38.2748742037586
5.14,38.08333333333334,38.42480675497688
5.16,38.16666666666667,38.5743392073303
5.18,38.25,38.72347156081867
5.2,38.33333333333334,38.87220381544216
5.22,38.41666666666667,39.02053597120062
5.24,38.5,39.16846802809414
5.26,38.58333333333334,39.31599998612273
5.28,38.66666666666667,39.46313184528634
5.3,38.75,39.60986360558496
5.32,38.83333333333334,39.75619526701865
5.34,38.91666666666667,39.90212682958736
5.344663844415237,38.93609935173016,39.93609940636014
5.344663844415237,38.93609935173016,39.93609940636014
5.344663862151456,38.93609942563107,39.93609937100103
5.344663862151456,38.93609942563107,39.93609937100103
5.36,39,39.90559451927913
5.38,39.08333333333334,39.86601011385483
5.4,39.16666666666667,39.82658473157557
5.42,39.25,39.78721159872021
5.44,39.33333333333334,39.74789071528886
5.46,39.41666666666667,39.70862208128142
5.48,39.5,39.66940569669794
5.5,39.58333333333334,39.63024156153841
5.52,39.66666666666667,39.59112967580285
5.54,39.75,39.55207003949124
5.56,39.83333333333334,39.51306265260359
5.58,39.91666666666667,39.47410751513991
5.600000000000001,40,39.43522834398954
5.62,40.08333333333334,39.39648314414296
5.64,40.16666666666667,39.35780656896361
5.66,40.25,39.31919861845148
5.671354515909946,40.29731048295811,39.2973104283281
5.671354515909946,40.29731048295811,39.2973104283281
5.671354550052999,40.29731062522083,39.29731067985085
5.671354550052999,40.29731062522083,39.29731067985085
5.68,40.33333333333334,39.3608715786475
5.7,40.41666666666667,39.50749965746792
5.72,40.5,39.6537164014884
5.74,40.58333333333334,39.79967267652125
5.76,40.66666666666667,39.94536848256649
5.78,40.75,40.09066005721536
5.8,40.83333333333334,40.23556526517871
5.82,40.91666666666667,40.3801258828392
5.84,41,40.52434191019677
5.86,41.08333333333334,40.6681669474371
5.88,41.16666666666667,40.81161185740251
5.9,41.25,40.95468700245073
5.92,41.33333333333334,41.0973923825818
5.94,41.41666666666667,41.2397136895101
5.96,41.5,41.38165832582183
5.98,41.58333333333334,41.52322888483116
6,41.66666666666667,41.66442536653796
6.02,41.75,41.80524777094229
6.04,41.83333333333334,41.9456960980441
6.06,41.91666666666667,42.08577034784344
6.08,42,42.22550526214684
6.100000000000001,42.08333333333334,42.36489053874334
6.12,42.16666666666667,42.5039083656194
6.140000000000001,42.25000000000001,42.64255874277507
6.16,42.33333333333334,42.78084167021029
6.18,42.41666666666667,42.91875714792513
6.2,42.5,43.05630517591953
6.22,42.58333333333334,43.19348575419355
6.24,42.66666666666667,43.33029888274717
6.26,42.75,43.4667445615803
6.28,42.83333333333334,43.6028227906931
6.3,42.91666666666667,43.73853357008545
6.32,43,43.87387689975736
6.34,43.08333333333334,44.00885277970889
6.36,43.16666666666667,44.14346120994003
6.369098811063647,43.20457837943187,44.20457843406189
6.369098811063647,43.20457837943187,44.20457843406189
6.369098827650562,43.20457844854401,44.20457839391395
6.369098827650562,43.20457844854401,44.20457839391395
6.38,43.25,44.17824103250825
6.4,43.33333333333334,44.13011619267695
6.42,43.41666666666667,44.0821603818348
6.44,43.5,44.03426821709905
6.46,43.58333333333334,43.98643969846972
6.48,43.66666666666667,43.9386748259468
6.5,43.75,43.8909735995303
6.52,43.83333333333334,43.8433360192202
6.54,43.91666666666667,43.79576208501652
6.56,44,43.74825179691925
6.58,44.08333333333334,43.70084627558424
6.600000000000001,44.16666666666667,43.65357479279817
6.62,44.25,43.60638714296516
6.640000000000001,44.33333333333334,43.55928332608522
6.66,44.41666666666667,43.51226334215835
6.674675507819201,44.47781461591335,43.47781456128291
6.674675507819201,44.47781461591335,43.47781456128291
6.674675549167356,44.47781478819732,43.47781484282763
6.674675549167356,44.47781478819732,43.47781484282763
6.68,44.5,43.51401738131369
6.7,44.58333333333334,43.64947278106069
6.72,44.66666666666667,43.78451890527685
6.74,44.75,43.91932657875037
6.76,44.83333333333334,44.05389580148119
6.78,44.91666666666667,44.18822657346936
6.8,45,44.32225696974348
6.82,45.08333333333334,44.45584406289163
6.84,45.16666666666667,44.58911655466454
6.86,45.25,44.72207444506233
6.88,45.33333333333334,44.85471773408494
6.9,45.41666666666667,44.98704642173237
6.92,45.5,45.11900239458021
6.94,45.58333333333334,45.25061301628125
6.96,45.66666666666667,45.38188717682692
6.98,45.75,45.51282487621722
7,45.83333333333334,45.64342611445221
7.02,45.91666666666667,45.77368589968108
7.04,46,45.90360002567269
7.06,46.08333333333334,46.03317491605145
7.08,46.16666666666667,46.16241057081743
7.100000000000001,46.25000000000001,46.29130698997062
7.12,46.33333333333334,46.41986417351097
7.140000000000001,46.41666666666667,46.54808212143854
7.16,46.5,46.67596083375327
7.18,46.58333333333334,46.80350031045515
7.2,46.66666666666667,46.93077790138
7.22,46.75,47.05772435183491
7.24,46.83333333333334,47.18433928010325
7.26,46.91666666666667,47.3106226861849
7.28,47,47.43657457007993
7.3,47.08333333333334,47.56219493178833
7.32,47.16666666666667,47.6874837713101
7.34,47.25,47.81244108864524
7.36,47.33333333333334,47.93706688379376
7.38,47.41666666666667,48.06136115675565
7.4,47.5,48.18532390753086
7.42,47.58333333333334,48.30895513611949
7.44,47.66666666666667,48.43225484252144
7.46,47.75,48.55522302673683
7.48,47.83333333333334,48.67785968876552
7.5,47.91666666666667,48.80016482860759
7.52,48.00000000000001,48.92213844626309
7.54,48.08333333333334,49.04378054173191
7.56,48.16666666666667,49.16509111501409
7.560833553334582,48.17013980556077,49.17013986019077
7.560833553334582,48.17013980556077,49.17013986019077
7.56083356875877,48.1701398698282,49.17013981519818
7.56083356875877,48.1701398698282,49.17013981519818
7.58,48.25,49.11439459580572
7.600000000000001,48.33333333333334,49.0563757879421
7.62,48.41666666666667,48.99857034647829
7.640000000000001,48.50000000000001,48.94084169638325
7.66,48.58333333333334,48.88318983765691
7.68,48.66666666666667,48.82561477029935
7.7,48.75,48.7681164943105
7.72,48.83333333333334,48.71069500969037
7.74,48.91666666666667,48.653350316439
7.76,49,48.596185680475
7.78,49.08333333333334,48.53912339491279
7.8,49.16666666666667,48.48216248383181
7.82,49.25,48.42530294723201
7.84,49.33333333333334,48.36854478511344
7.845029207119277,49.354288362997,48.35428830836616
7.845029207119277,49.354288362997,48.35428830836616
7.84502926182574,49.35428859094058,48.3542886455707
7.84502926182574,49.35428859094058,48.3542886455707
7.86,49.41666666666667,48.44626858891672
7.88,49.5,48.56884042909172
7.9,49.58333333333334,48.69096426370385
7.92,49.66666666666667,48.81287427984597
7.94,49.75,48.93457047751809
7.96,49.83333333333334,49.05605285672016
7.98,49.91666666666667,49.17722931562412
8,50,49.29804391187929
8.0000000016,50.00000000666667,49.29804392153318
8.0000000016,50,49.29804392153318
8.02,50,49.41835065369861
8.040000000000001,50,49.53838332845191
8.06,50,49.65794647382353
8.08,50,49.7773006778462
8.1,50,49.89644594052004
8.120000000000001,50,50.01538226184493
8.140000000000001,50,50.13405940473291
8.16,50,50.25235235175893
8.18,50,50.37036943309545
8.199999999999999,50,50.48811064874246
8.220000000000001,50,50.60557599870003
8.24,50,50.7227610983108
8.26,50,50.83961295160213
8.279999999999999,50,50.95616951727658
8.287534042575155,50,51.00000005462999
8.287534042575155,50,51.00000005462999
8.287534077820327,50,50.99999994537001
8.287534077820327,50,50.99999994537001
8.300000000000001,50,50.96143938996846
8.32,50,50.89982258113014
8.34,50,50.83848312888028
8.359999999999999,50,50.77722498587093
8.380000000000001,50,50.71604815210191
8.4,50,50.65495262757338
8.42,50,50.59393841228524
8.44,50,50.53300550623754
8.460000000000001,50,50.47215390943023
8.48,50,50.41138362186342
8.5,50,50.35069464353694
8.52,50,50.29008697445096
8.540000000000001,50,50.2296592876516
8.56,50,50.16938297304921
8.58,50,50.10921352236886
8.6,50,50.04915093561061
8.620000000000001,50,49.9891952127744
8.640000000000001,50,49.9293463538603
8.66,50,49.86960435886823
8.68,50,49.80996922779826
8.700000000000001,50,49.75044096065034
8.720000000000001,50,49.69101955742445
8.74,50,49.63170501812067
8.76,50,49.57252950447185
8.779999999999999,50,49.51347497025824
8.800000000000001,50,49.45453417024891
8.82,50,49.39570710444377
8.84,50,49.3369937728429
8.859999999999999,50,49.27839417544624
8.880000000000001,50,49.21990831225384
8.9,50,49.16153618326564
8.92,50,49.10327778848171
8.94,50,49.04513312790203
8.955551482644548,50,48.99999994537001
8.955551482644548,50,48.99999994537001
8.955551500618427,50,49.00000005463062
8.955551500618427,50,49.00000005463062
8.960000000000001,50,49.02700549736898
8.98,50,49.14798217618034
9,50,49.26860063830907
9.02,50,49.38900806044995
9.040000000000001,50,49.50920444260294
9.06,50,49.62918978476796
9.08,50,49.74884886589734
9.1,50,49.86816501732773
9.120000000000001,50,49.9872024973555
9.140000000000001,50,50.1059613059806
9.16,50,50.22444144320309
9.18,50,50.34261636756855
9.200000000000001,50,50.46046955820549
9.220000000000001,50,50.57802441243643
9.24,50,50.69528093026145
9.26,50,50.81223911168058
9.279999999999999,50,50.92889455618791
9.292216778997949,50,51.00000005463005
9.292216778997949,50,51.00000005463005
9.292216814243137,50,50.99999994536995
9.292216814243137,50,50.99999994536995
9.300000000000001,50,50.97590990268549
9.32,50,50.91421567445275
9.34,50,50.85272379579447
9.359999999999999,50,50.79131359888407
9.380000000000001,50,50.72998508372149
9.4,50,50.66873825030683
9.42,50,50.60757309863999
9.44,50,50.54648962872102
9.460000000000001,50,50.48548784054992
9.48,50,50.42465201980093
9.5,50,50.36394871454166
9.52,50,50.30335318973783
9.540000000000001,50,50.2428654453895
9.56,50,50.18248548149666
9.58,50,50.12221329805931
9.6,50,50.0620488950774
9.620000000000001,50,50.00199227255098
9.640000000000001,50,49.942072858107
9.66,50,49.882271688358
9.68,50,49.82258579163926
9.700000000000001,50,49.76301516795058
9.720000000000001,50,49.70355981729216
9.74,50,49.64421973966392
9.76,50,49.58499493506582
9.779999999999999,50,49.52588565690235
9.800000000000001,50,49.46689751340733
9.82,50,49.40802547223137
9.84,50,49.34926953337447
9.859999999999999,50,49.29062969683656
9.880000000000001,50,49.23210596261771
9.9,50,49.17369833071797
9.92,50,49.11540680113723
9.94,50,49.05723137387554
9.95971452881779,50,48.99999994536972
9.95971452881779,50,48.99999994536972
9.959714546791615,50,49.00000005463005
9.959714546791615,50,49.00000005463005
9.960000000000001,50,49.00173497824761
9.98,50,49.12310627203459
10,50,49.24416088846533
